name,abbrv,formula,state,ref1,ref2,date,model,E_units,G,H,S,Cp,V,a1.a,a2.b,a3.c,a4.d,c1.e,c2.f,omega.lambda,z.T
hexadecane,NA,C16H34,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,12138,-121362,105.15,102.78,244.4,-58.6,0.5028,1019000,0,0,0,0,291.31
heptadecane,NA,C17H36,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,13210,-127260,114.38,109.68,264.4,-61,0.531,1099000,0,0,0,0,295.13
octadecane,NA,C18H38,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,14185,-135379,116.48,116.09,274.6,-71.48,0.572,1280000,0,0,0,0,301.31
nonadecane,NA,C19H40,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,15285,-141169,125.98,133.69,295.2,-73.88,0.6002,1360000,0,0,0,0,305.04
eicosane,NA,C20H42,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,16232,-149396,127.81,126.94,304.9,-84.36,0.6412,1541000,0,0,0,0,309.58
heneicosane,NA,C21H44,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,17360,-155078,137.58,139.67,326.1,-86.76,0.6694,1621000,0,0,0,0,313.7
docosane,NA,C22H46,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,18277,-163413,139.15,137.47,335.1,-97.24,0.7104,1802000,0,0,0,0,317.6
tricosane,NA,C23H48,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,19434,-168987,149.18,146.97,356.9,-99.64,0.7386,1882000,0,0,0,0,320.8
tetracosane,NA,C24H50,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,20324,-177430,150.48,147.55,365.3,-110.12,0.7796,2063000,0,0,0,0,324.1
pentacosane,NA,C25H52,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,21507,-182896,160.79,155.35,387.8,-112.52,0.8078,2142000,0,0,0,0,326.9
hexacosane,NA,C26H54,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,22371,-191447,161.81,157.49,395.5,-123,0.8488,2323000,0,0,0,0,329.6
heptacosane,NA,C27H56,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,23582,-196805,172.39,164.34,418.6,-125.4,0.877,2403000,0,0,0,0,332.2
octacosane,NA,C28H58,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,24419,-205464,173.14,167.31,425.7,-135.88,0.918,2584000,0,0,0,0,334.6
nonacosane,NA,C29H60,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,25656,-210714,183.99,174.02,449.4,-138.28,0.9462,2664000,0,0,0,0,336.9
triacontane,NA,C30H62,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,26466,-219481,184.47,177.58,455.9,-148.76,0.9872,2845000,0,0,0,0,339
hentriacontane,NA,C31H64,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,27731,-224623,195.59,184.48,480.3,-151.16,1.0154,2925000,0,0,0,0,341.1
dotriacontane,NA,C32H66,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,28510,-233498,195.81,188.26,486.1,-161.64,1.0564,3106000,0,0,0,0,342.9
tritriacontane,NA,C33H68,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,29806,-238532,207.19,195.17,511.1,-164.04,1.0846,3186000,0,0,0,0,344.6
tetratriacontane,NA,C34H70,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,30558,-247515,207.14,198.95,516.4,-174.52,1.1256,3367000,0,0,0,0,346.3
pentatriacontane,NA,C35H72,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,31878,-252441,218.8,205.85,541.9,-176.92,1.1538,3446000,0,0,0,0,347.9
hexatriacontane,NA,C36H74,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,32605,-261532,218.47,209.63,546.6,-187.4,1.1948,3627000,0,0,0,0,349.4
heptatriacontane,NA,C37H76,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,33960,-266350,230.4,216.54,572.8,-189.8,1.223,3707000,0,0,0,0,350.9
octatriacontane,NA,C38H78,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,34652,-275549,229.8,220.32,576.8,-200.28,1.264,3888000,0,0,0,0,352.2
nonatriacontane,NA,C39H80,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,36027,-280259,242,227.23,603.6,-202.68,1.2922,3968000,0,0,0,0,353.5
tetracontane,NA,C40H82,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,36700,-289566,241.13,231.01,607,-213.16,1.3332,4149000,0,0,0,0,354.7
hentetracontane,NA,C41H84,cr,HOKR98,NA,2006-08-30,CGL,cal,38102,-294168,253.6,237.91,634.4,-215.56,1.3614,4229000,0,0,0,0,1000
dotetracontane,NA,C42H86,cr,HOKR98,NA,2006-08-30,CGL,cal,38744,-303583,252.47,241.69,637.2,-226.04,1.4024,4410000,0,0,0,0,1000
tritetracontane,NA,C43H88,cr,HOKR98,NA,2006-08-30,CGL,cal,40177,-308077,265.2,248.6,665.3,-228.44,1.4306,4490000,0,0,0,0,1000
tetratetracontane,NA,C44H90,cr,HOKR98,NA,2006-08-30,CGL,cal,40791,-317600,263.8,252.38,667.4,-238.92,1.4716,4671000,0,0,0,0,1000
pentatetracontane,NA,C45H92,cr,HOKR98,NA,2006-08-30,CGL,cal,42253,-321986,276.81,259.28,696.1,-241.32,1.4998,4750000,0,0,0,0,1000
hexatetracontane,NA,C46H94,cr,HOKR98,NA,2006-08-30,CGL,cal,42839,-331617,275.13,263.06,697.6,-251.8,1.5408,4931000,0,0,0,0,1000
heptatetracontane,NA,C47H96,cr,HOKR98,NA,2006-08-30,CGL,cal,44324,-335895,288.41,269.97,726.9,-254.2,1.569,5011000,0,0,0,0,1000
octatetracontane,NA,C48H98,cr,HOKR98,NA,2006-08-30,CGL,cal,44886,-345634,286.46,273.75,727.9,-264.68,1.61,5192000,0,0,0,0,1000
nonatetracontane,NA,C49H100,cr,HOKR98,NA,2006-08-30,CGL,cal,46399,-349804,300.01,280.66,757.8,-267.08,1.6382,5272000,0,0,0,0,1000
pentacontane,NA,C50H102,cr,HOKR98,NA,2006-08-30,CGL,cal,46933,-359651,297.79,284.44,758.1,-277.56,1.6792,5453000,0,0,0,0,1000
hexacontane,NA,C60H122,cr,HOKR98,NA,2006-08-30,CGL,cal,57167,-429736,354.45,337.86,909.1,-341.96,2.0252,6757000,0,0,0,0,1000
heptacontane,NA,C70H142,cr,HOKR98,NA,2006-08-30,CGL,cal,67400,-499821,411.11,391.29,1060.2,-406.36,2.3712,8061000,0,0,0,0,1000
octacontane,NA,C80H162,cr,HOKR98,NA,2006-08-30,CGL,cal,77634,-569906,467.77,444.72,1211.3,-470.76,2.7172,9365000,0,0,0,0,1000
nonacontane,NA,C90H182,cr,HOKR98,NA,2006-08-30,CGL,cal,87868,-639991,524.43,498.15,1362.3,-535.16,3.0632,10669000,0,0,0,0,1000
hectane,NA,C100H202,cr,HOKR98,NA,2006-08-30,CGL,cal,98101,-710076,581.09,551.58,1513.4,-599.56,3.4092,11973000,0,0,0,0,1000
glycine,NA,C2H5NO2,cr,HOKR98.1,LD12.1,2011-09-12,CGL_Ttr,cal,-90296.4,-128393.9,24.74,23.72,46.63,3.56,0.0676,0,0,0,0,0,535
alanine,NA,C3H7NO2,cr,HOKR98.1,NA,2006-08-30,CGL_Ttr,cal,-88440,-134500,30.88,29.21,63.64,5.772,0.07862,0,0,0,0,0,587
valine,NA,C5H11NO2,cr,HOKR98.1,NA,2006-08-30,CGL_Ttr,cal,-85740,-147700,42.75,40.35,92.75,7.467,0.1103,0,0,0,0,0,588
leucine,NA,C6H13NO2,cr,HOKR98.1,LD12.1,2011-05-29,CGL_Ttr,cal,-85253.3,-154588.9,50.62,46.18,115.1,6.695,0.13239,0,0,0,0,0,566
isoleucine,NA,C6H13NO2,cr,HOKR98.1,NA,2006-08-30,CGL_Ttr,cal,-82890,-152500,49.71,45.02,109.1,7.238,0.12671,0,0,0,0,0,546
"aspartic acid",NA,C4H7NO4,cr,HOKR98.1,NA,2006-08-30,CGL_Ttr,cal,-174450,-232640,40.66,37.09,80.91,7.006,0.1009,0,0,0,0,0,597
"glutamic acid",NA,C5H9NO4,cr,HOKR98.1,NA,2006-08-30,CGL_Ttr,cal,-174716,-241320,44.98,41.83,93.71,7.06,0.11662,0,0,0,0,0,497
asparagine,NA,C4H8N2O3,cr,HOKR98.1,NA,2006-08-30,CGL_Ttr,cal,-126465,-188500,41.71,38.35,79.6,6.939,0.10536,0,0,0,0,0,509
glutamine,NA,C5H10N2O3,cr,HOKR98.1,NA,2006-08-30,CGL_Ttr,cal,-127011,-197300,46.62,44,94.9,8.272,0.11982,0,0,0,0,0,458
proline,NA,C5H9NO2,cr,HOKR98.1,NA,2006-08-30,CGL_Ttr,cal,-71994,-125700,39.21,36.18,85.28,3.627,0.10917,0,0,0,0,0,493
phenylalanine,NA,C9H11NO2,cr,HOKR98.1,NA,2006-08-30,CGL_Ttr,cal,-50480,-111600,51.06,48.52,129.8,2.107,0.15567,0,0,0,0,0,557
tryptophan,NA,C11H12N2O2,cr,HOKR98.1,NA,2006-08-30,CGL_Ttr,cal,-28443,-99200,60,56.89,160.6,2.172,0.18352,0,0,0,0,0,555
methionine,NA,C5H11NO2S,cr,HOKR98.1,LD12.1,2011-09-12,CGL_Ttr,cal,-77533.5,-138021,55.32,47.15,110.9,9.31,0.1269,0,0,0,0,0,556
serine,NA,C3H7NO3,cr,HOKR98.1,NA,2006-08-30,CGL_Ttr,cal,-123184,-175130,35.65,32.4,68.38,7.001,0.08518,0,0,0,0,0,501
threonine,NA,C4H9NO3,cr,HOKR98.1,NA,2006-08-30,CGL_Ttr,cal,-119946,-181360,36.5,37.71,81.37,3.962,0.1132,0,0,0,0,0,526
cysteine,NA,C3H7NO2S,cr,HOKR98.1,LD12.1,2011-09-12,CGL_Ttr,cal,-81262,-126696.9,40.6,38.77,81.7,1.131,0.12622,0,0,0,0,0,451
tyrosine,NA,C9H11NO3,cr,HOKR98.1,NA,2006-08-30,CGL_Ttr,cal,-95336,-163740,51.15,51.75,128.5,2.239,0.16607,0,0,0,0,0,617
lysine,NA,C6H14N2O2,cr,HOKR98.1,NA,2006-08-30,CGL_Ttr,cal,-82590,-162210,54.68,50.44,123.2,3.354,0.15794,0,0,0,0,0,497
arginine,NA,C6H14N4O2,cr,HOKR98.1,NA,2006-08-30,CGL_Ttr,cal,-57293,-149050,59.9,55.75,113,5.414,0.16884,0,0,0,0,0,511
histidine,NA,C6H9N3O2,cr,HOKR98.1,NA,2006-08-30,CGL_Ttr,cal,-49173,-111500,57.46,52.98,118.4,4.356,0.1631,0,0,0,0,0,550
lysine:HCl,NA,C6H14N2O2:HCl,cr,HOKR98,NA,2006-08-30,CGL,cal,NA,NA,63.21,57.07,157,9.349,0.16005,0,0,0,0,0,1000
arginine:HCl,NA,C6H14N4O2:HCl,cr,HOKR98,NA,2006-08-30,CGL,cal,NA,NA,68.43,62.38,146.8,11.409,0.17095,0,0,0,0,0,1000
histidine:HCl,NA,C6H9N3O2:HCl,cr,HOKR98,NA,2006-08-30,CGL,cal,NA,NA,65.99,59.61,152.2,10.351,0.16521,0,0,0,0,0,1000
carbazole,NA,C12H9N,cr,HOKR98,NA,2006-08-30,CGL_Ttr,cal,NA,NA,50,43.39,127.84,0,0,0,0,0,0,0,519.3
polypropylene,NA,C3H6,cr,RH98,NA,2006-08-31,CGL,cal,4045,-20189,16.54,16.2,44.5,-15.43,0.0917,381000,0,0,0,0,1000
cyclopentane,NA,C5H10,cr,RH98,NA,2006-08-31,CGL,cal,8978,-25920,45.98,24.05,72.9,11.48,0.0386,94000,0,0,0,0,1000
methylcyclopentane,NA,C6H12,cr,RH98,NA,2006-08-31,CGL,cal,12156,-33828,41.4,35.97,87.8,6.6,0.0985,0,0,0,0,0,1000
"1,1-dimethylcyclopentane",NA,C7H14,cr,RH98,NA,2006-08-31,CGL,cal,8223,-41723,60.72,39.19,102.7,23.39,0.053,0,0,0,0,0,1000
"cis-1,2-dimethylcyclopentane",NA,C7H14,cr,RH98,NA,2006-08-31,CGL,cal,9548,-40154,61.54,40.95,102.7,21.66,0.0647,0,0,0,0,0,1000
"trans-1,2-dimethylcyclopentane",NA,C7H14,cr,RH98,NA,2006-08-31,CGL,cal,9631,-42933,51.94,44.23,102.7,7.17,0.1243,0,0,0,0,0,1000
ethylcyclopentane,NA,C7H14,cr,RH98,NA,2006-08-31,CGL,cal,13303,-40686,47.16,42.23,102.7,7.05,0.118,0,0,0,0,0,1000
n-propylcyclopentane,NA,C8H16,cr,RH98,NA,2006-08-31,CGL,cal,14447,-47544,52.92,48.15,117.7,7.6,0.136,0,0,0,0,0,1000
n-butylcyclopentane,NA,C9H18,cr,RH98,NA,2006-08-31,CGL,cal,15598,-54402,58.67,53.52,132.6,8.2,0.152,0,0,0,0,0,1000
n-pentylcyclopentane,NA,C10H20,cr,RH98,NA,2006-08-31,CGL,cal,16742,-61260,64.43,58.69,147.5,8.9,0.167,0,0,0,0,0,1000
n-hexylcyclopentane,NA,C11H22,cr,RH98,NA,2006-08-31,CGL,cal,17889,-68118,70.19,63.52,162.5,9.7,0.1805,0,0,0,0,0,1000
n-heptylcyclopentane,NA,C12H24,cr,RH98,NA,2006-08-31,CGL,cal,19037,-74976,75.94,68.49,177.4,10.65,0.194,0,0,0,0,0,1000
n-octylcyclopentane,NA,C13H26,cr,RH98,NA,2006-08-31,CGL,cal,20184,-81834,81.7,73.27,192.3,11.7,0.2065,0,0,0,0,0,1000
n-nonylcyclopentane,NA,C14H28,cr,RH98,NA,2006-08-31,CGL,cal,21328,-88692,87.46,78.09,207.3,12.8,0.219,0,0,0,0,0,1000
n-decylcyclopentane,NA,C15H30,cr,RH98,NA,2006-08-31,CGL,cal,22479,-95550,93.21,82.62,222.2,13.9,0.2305,0,0,0,0,0,1000
n-undecylcyclopentane,NA,C16H32,cr,RH98,NA,2006-08-31,CGL,cal,23622,-102409,98.97,87.45,237.2,15,0.243,0,0,0,0,0,1000
n-dodecylcyclopentane,NA,C17H34,cr,RH98,NA,2006-08-31,CGL,cal,24769,-109267,104.73,93.32,252.1,16.1,0.259,0,0,0,0,0,1000
cyclohexane,NA,C6H12,cr,RH98,NA,2006-08-31,CGL,cal,6489,-38022,46.34,34.02,87.8,-10.41,0.1342,393000,0,0,0,0,1000
methylcyclohexane,NA,C7H14,cr,RH98,NA,2006-08-31,CGL,cal,8867,-46145,43.73,38.74,102.7,4.75,0.114,0,0,0,0,0,1000
"1,1-dimethylcyclohexane",NA,C8H16,cr,RH98,NA,2006-08-31,CGL,cal,6583,-52889,61.37,47.72,117.7,15.67,0.1075,0,0,0,0,0,1000
"cis-1,2-dimethylcyclohexane",NA,C8H16,cr,RH98,NA,2006-08-31,CGL,cal,7780,-51218,62.96,46.73,117.7,22.49,0.0813,0,0,0,0,0,1000
"trans-1,2-dimethylcyclohexane",NA,C8H16,cr,RH98,NA,2006-08-31,CGL,cal,7916,-55480,48.21,44.58,117.7,5.25,0.1319,0,0,0,0,0,1000
ethylcyclohexane,NA,C8H16,cr,RH98,NA,2006-08-31,CGL,cal,9988,-53059,49.38,44.4,117.7,4.9,0.1325,0,0,0,0,0,1000
n-propylcyclohexane,NA,C9H18,cr,RH98,NA,2006-08-31,CGL,cal,11113,-59972,55.03,50.69,132.6,5.22,0.1525,0,0,0,0,0,1000
n-butylcyclohexane,NA,C10H20,cr,RH98,NA,2006-08-31,CGL,cal,12237,-66886,60.67,57.28,147.5,5.7,0.173,0,0,0,0,0,1000
n-pentylcyclohexane,NA,C11H22,cr,RH98,NA,2006-08-31,CGL,cal,13361,-73800,66.32,63.64,162.5,6.4,0.192,0,0,0,0,0,1000
n-hexylcyclohexane,NA,C12H24,cr,RH98,NA,2006-08-31,CGL,cal,14483,-80713,71.97,69.76,177.4,7.15,0.21,0,0,0,0,0,1000
n-heptylcyclohexane,NA,C13H26,cr,RH98,NA,2006-08-31,CGL,cal,15607,-87627,77.62,74.44,192.3,8.1,0.2225,0,0,0,0,0,1000
n-octylcyclohexane,NA,C14H28,cr,RH98,NA,2006-08-31,CGL,cal,16733,-94540,83.26,77.77,207.3,9.2,0.23,0,0,0,0,0,1000
n-nonylcyclohexane,NA,C15H30,cr,RH98,NA,2006-08-31,CGL,cal,17857,-101454,88.91,81.06,222.2,10.4,0.237,0,0,0,0,0,1000
n-decylcyclohexane,NA,C16H32,cr,RH98,NA,2006-08-31,CGL,cal,18978,-108368,94.56,84,237.2,11.7,0.2425,0,0,0,0,0,1000
n-undecylcyclohexane,NA,C17H34,cr,RH98,NA,2006-08-31,CGL,cal,20103,-115281,100.21,88.24,252.1,13.4,0.251,0,0,0,0,0,1000
n-dodecylcyclohexane,NA,C18H36,cr,RH98,NA,2006-08-31,CGL,cal,21224,-122195,105.86,93.86,267,15.6,0.2625,0,0,0,0,0,1000
cis-hexahydroindan,NA,C9H16,cr,RH98,NA,2006-08-31,CGL,cal,17960,-41944,61.29,47.343,122.5,16.6,0.1034,0,0,0,0,0,1000
trans-hexahydroindan,NA,C9H16,cr,RH98,NA,2006-08-31,CGL,cal,18743,-45449,46.91,43.34,122.5,1.63,0.1399,0,0,0,0,0,1000
cis-decalin,NA,C10H18,cr,RH98,NA,2006-08-31,CGL,cal,17475,-55858,48.86,47.32,137.4,-0.41,0.1601,0,0,0,0,0,1000
trans-decalin,NA,C10H18,cr,RH98,NA,2006-08-31,CGL,cal,14708,-58941,47.8,49.61,137.4,-5.31,0.1842,0,0,0,0,0,1000
"1,3,5-triphenylbenzene",NA,C24H18,cr,RH98,NA,2006-08-31,CGL,cal,119693,52243,87.8,85.51,NA,-41.29,0.3921,880000,0,0,0,0,1000
"1,2-diphenylbenzene",NA,C18H14,cr,RH98,NA,2006-08-31,CGL,cal,NA,NA,NA,NA,198.5,NA,NA,NA,0,0,0,0,1000
"2,7-dimethylnaphthalene",NA,C12H12,cr,RH98,NA,2006-08-31,CGL,cal,43193,-1300,54.63,48.8,135.9,-10.18,0.186,313000,0,0,0,0,1000
triphenylene,NA,C18H12,cr,RH98,NA,2006-08-31,CGL,cal,81366,36820,60.87,62.04,175.6,8.55,0.1924,-344000,0,0,0,0,1000
poly(oxyethylene),NA,C2H4O,cr,RH98,NA,2006-08-31,CGL,cal,-22141,-44216,15.69,13.18,34.8,3.55,0.0323,0,0,0,0,0,1000
poly(oxytrimethylene),NA,C3H6O,cr,RH98,NA,2006-08-31,CGL,cal,-21141,-51245,21.36,18.96,49.5,4.17,0.0496,0,0,0,0,0,1000
"diphenyl ester",NA,C12H10O,cr,RH98,NA,2006-08-31,CGL,cal,34437,-7674,55.91,51.74,NA,-12.51,0.2076,209000,0,0,0,0,1000
"poly(oxy-1,4-phenylene)",NA,C6H4O,cr,RH98,NA,2006-08-31,CGL,cal,NA,NA,NA,NA,65.4,NA,NA,NA,0,0,0,0,1000
polyglycolide,NA,CH2COO,cr,RH98,NA,2006-08-31,CGL,cal,-75487,-94572,19.01,16.07,36.3,3.37,0.0426,0,0,0,0,0,1000
polypropiolactone,NA,C2H4COO,cr,RH98,NA,2006-08-31,CGL,cal,-74553,-101601,24.89,21.68,51.3,4,0.0593,0,0,0,0,0,1000
polybutyrolactone,NA,C3H6COO,cr,RH98,NA,2006-08-31,CGL,cal,-73615,-108630,30.78,27.33,66.3,4.64,0.0761,0,0,0,0,0,1000
polyvalerolactone,NA,C4H8COO,cr,RH98,NA,2006-08-31,CGL,cal,-72679,-115660,36.67,32.94,81.3,5.27,0.0928,0,0,0,0,0,1000
polycaprolactone,NA,C5H10COO,cr,RH98,NA,2006-08-31,CGL,cal,-71744,-122689,42.56,38.56,96.2,5.91,0.1095,0,0,0,0,0,1000
polyundecanolactone,NA,C10H20COO,cr,RH98,NA,2006-08-31,CGL,cal,-67060,-157835,72.01,66.66,171.2,9.09,0.1931,0,0,0,0,0,1000
polytridecanolactone,NA,C12H24COO,cr,RH98,NA,2006-08-31,CGL,cal,-65188,-171893,83.78,77.89,201.1,10.36,0.2265,0,0,0,0,0,1000
polypentadecanolactone,NA,C14H28COO,cr,RH98,NA,2006-08-31,CGL,cal,-63316,-185951,95.56,89.15,231.1,11.63,0.26,0,0,0,0,0,1000
"poly(oxy-1,4-benzoyl)",NA,C6H4COO,cr,RH98,NA,2006-08-31,CGL,cal,-39746,-66857,30.17,29.98,84.1,8.94,0.0798,-245000,0,0,0,0,1000
[-CH3(odd)],NA,CH3,cr,HOKR98,NA,2011-05-29,CGL,cal,-1173,-11471,13.68,14.76,16.6,17.8,0.006,-429000,0,0,0,0,NA
[-CH3(even)],NA,CH3,cr,HOKR98,NA,2011-05-29,CGL,cal,-1093,-11621,12.91,13.99,16.5,15.78,0.0092,-403000,0,0,0,0,NA
[-CH2-(odd)],NA,CH2,cr,HOKR98,NA,2011-05-29,CGL,cal,1038,-6955,5.8,5.34,15.4,-6.44,0.0346,130000,0,0,0,0,NA
[-CH2-(even)],NA,CH2,cr,HOKR98,NA,2011-05-29,CGL,cal,1023,-7009,5.67,5.34,15.1,-6.44,0.0346,130000,0,0,0,0,NA
[>CH-(odd)],NA,CH,cr,RH98,NA,2011-05-29,CGL,cal,4179,-1763,-2.94,-3.9,12.5,-26.79,0.0511,680000,0,0,0,0,NA
[>CH-(even)],NA,CH,cr,RH98,NA,2011-05-29,CGL,cal,4115,-1559,-2.04,-3.13,12.9,-24.77,0.0479,654000,0,0,0,0,NA
[(6)>CH2],NA,CH2,cr,RH98,NA,2011-05-29,CGL,cal,1084,-6337,7.72,5.68,14.6,-1.74,0.0224,66000,0,0,0,0,NA
[(6)>CHCH3],NA,CHCH3,cr,RH98,NA,2011-05-29,CGL,cal,3453,-14460,5.13,10.33,29.7,13.45,0.002,-330000,0,0,0,0,NA
[(6)>C(CH3)2],NA,C(CH3)2,cr,RH98,NA,2011-05-29,CGL,cal,1172,-21204,22.77,19.32,44.7,24.37,-0.0045,-330000,0,0,0,0,NA
[(cis)(6)(6)>CH-],NA,CH,cr,RH98,NA,2011-05-29,CGL,cal,4408,-2581,-6.45,0.93,10.3,6.76,-0.0096,-264000,0,0,0,0,NA
[(trans)(6)(6)>CH-],NA,CH,cr,RH98,NA,2011-05-29,CGL,cal,3024,-4123,-6.98,2.09,10.3,4.31,0.0025,-264000,0,0,0,0,NA
[(cis)(6)(6)>CCH3-],NA,CCH3,cr,RH98,NA,2011-05-29,CGL,cal,3852,-10850,0.28,8.22,25.3,16.4,-0.01,-462000,0,0,0,0,NA
[(trans)(6)(6)>CCH3-],NA,CCH3,cr,RH98,NA,2011-05-29,CGL,cal,2401,-10261,7.12,10.46,25.3,22.57,-0.0232,-462000,0,0,0,0,NA
[(5)>CH2],NA,CH2,cr,RH98,NA,2011-05-29,CGL,cal,1796,-5184,9.2,4.81,14.6,2.3,0.0077,19000,0,0,0,0,NA
[(5)>CHCH3],NA,CHCH3,cr,RH98,NA,2011-05-29,CGL,cal,4979,-13092,4.6,16.73,29.4,-2.6,0.0677,-76000,0,0,0,0,NA
[(cis)(6)(5)>CH-],NA,CH,cr,RH98,NA,2011-05-29,CGL,cal,4123,-522,1.41,5.12,10.2,8.33,-0.0047,-161000,0,0,0,0,NA
[(trans)(6)(5)>CH-],NA,CH,cr,RH98,NA,2011-05-29,CGL,cal,4517,-2275,-5.79,3.09,10.2,0.85,0.0136,-161000,0,0,0,0,NA
[(cis)(6)(5)>CCH3-],NA,CCH3,cr,RH98,NA,2011-05-29,CGL,cal,3085,-9208,8.36,11.8,25,15.14,-0.0033,-209000,0,0,0,0,NA
[(trans)(6)(5)>CCH3-],NA,CCH3,cr,RH98,NA,2011-05-29,CGL,cal,3437,-9571,5.96,8.15,25,14.91,-0.0148,-209000,0,0,0,0,NA
[(5)>CHCH2CH3],NA,CHCH2CH3,cr,RH98,NA,2011-05-29,CGL,cal,6126,-19950,10.36,22.99,44.3,-2.15,0.0872,-76000,0,0,0,0,NA
[(5)>CH(CH2)2CH3],NA,CH(CH2)2CH3,cr,RH98,NA,2011-05-29,CGL,cal,7271,-26808,16.12,28.91,59.3,-1.6,0.1052,-76000,0,0,0,0,NA
[(5)>CH(CH2)3CH3],NA,CH(CH2)3CH3,cr,RH98,NA,2011-05-29,CGL,cal,8421,-33666,21.87,34.28,74.2,-1,0.1212,-76000,0,0,0,0,NA
[(5)>CH(CH2)4CH3],NA,CH(CH2)4CH3,cr,RH98,NA,2011-05-29,CGL,cal,9565,-40524,27.63,39.45,89.1,-0.3,0.1362,-76000,0,0,0,0,NA
[(5)>CH(CH2)5CH3],NA,CH(CH2)5CH3,cr,RH98,NA,2011-05-29,CGL,cal,10713,-47382,33.39,44.28,104.1,0.5,0.1497,-76000,0,0,0,0,NA
